baseMean
735.180362173665
104.540529490541
46.6269812434726
94.4405573532385
354.378208473494
52.5869464684785
1.78439746820022
1.36341361748539
343.689731618758
40.2738290616922
23.9761755129235
4804.40371670039
237.651710719155
19.9027791235269
1.43884430770152
32.9463539561112
23.4356706154809
935.242096577832
50.6234014951311
318.507548366619
33.3708180669578
3.78359536657261
3407.5047806762
18.1029533107766
3.80361627267098
3183.2683357749
22.0960871619368
42601.9191680147
197.241755808325
110.325089645711
16.2635964919273
422.40673541354
161.237507935468
404.493305880262
1249.55578114432
822.846377976197
16.2316042207622
689.440750196593
79.4905581325081
454.325509999239
552.93636265181
439.521863964197
583.933160389892
190.319587410352
247.489203118917
25.6656774940456
74.3954397605294
111.128434120095
193.885505990937
40460.15630083
138.315759594859
111.120773093062
174.80058287491
16.1894140782294
238.256628962291
23.9416948949398
124.750164969874
8.81241411473985
2.21686034391597
96.1507134400084
1.65119643346293
184.309261352548
146235.616019597
1013298.71013096
2477.61451846955
1014967.78673751
2205.42421414035
918132.305332163
2638.10709100043
100885.718740323
996835.106434173
3105.05231549771
121500.762258166
1005866.2991595
990620.587772852
2213.37873411887
141130.072446479
90137.6614830786
2300.4688394534
138279.480013384
2872.05795015029
1003815.14895699
2429.85215046371
827702.29283718
2444.24250152054
143227.265642356
144605.259553512
1015983.59630239
144562.254164819
1016040.00549629
2262.23623896757
140968.882959934
142.861727665121
38.7701618723846
271.711932100076
151.411160325474
263.663474021892
399.181146587025
1282.2278630164
228.495406298996
107.614538960034
112.351824277264
45.9116114205362
393.275058351675
95.0719760299865
202.293968712674
230.579587820535
248.760196719636
397.715092685809
152.039974437888
122.985662899083
38.2894160462415
39.6990223707788
141.882379544341
654.297006475399
445.213061764235
399.754844877548
155.924900518957
49.0601986974247
133.957603104316
53.9199754181037
198.792493291092
144.11476668926
145.870002933645
162.612802546994
266.549028261273
739.376699313098
98.073886433693
96.3665856836712
208.802597327788
42.6457107920081
51.1189452057501
490.026647754871
433.163100832418
719.941421316234
186.624899130895
5.25789583472551
755.871076095583
608.300041411278
276.688192340267
388.490999006207
152.920891614866
708.858449725618
168.85489252826
95.4301576636019
84.173262771282
33.4612801498088
354.780272605102
49.1636942949465
73.3009224094276
113.551824797955
279.27754126673
56.3061067082491
105.826227026447
54.518195454838
166.11786305824
151.309639152653
115.430961156739
1195.36732658702
119.301640709818
244.838116180777
356.201403955693
0.327312534804023
685.678598816741
168.857823539902
202.054195504415
123.81027542697
101.337209067726
286.850881376274
5.92174108606578
268.17714954848
8.83489480423426
24.9875500021927
14.2306713428967
23.2488537309115
7.46877646215967
2.90127465966747
360.317033113015
1582.95719628487
955.904729407995
90.6361220054515
986.762348969011
90.8730594461248
2138.66846163533
3692.99642637989
2.50222801557624
3650.16804756066
4313.58404409313
1232.89191161711
1491.5555422635
1852.66833939562
